atm_iv_standard_deviation,count,coverage,mean_atm_iv,median_absolute_atm_iv_change,median_atm_iv,median_atm_iv_spread,median_relative_instability,p90_absolute_atm_iv_change,p95_absolute_atm_iv_change,target_tenor,year
0.034826594000210265,251,1.0,0.14297282779620918,0.007876287532731521,0.13498075634499196,0.001792820331930886,0.05920323095019834,0.021069839243593846,0.02572598337063612,45,2016
0.02761643261987251,243,0.9681274900398407,0.15238624974013557,0.004801666176701969,0.14542496916081332,0.0013006663502904692,0.03339922075693549,0.013532929219557536,0.01781226060439634,90,2016
0.009597136853322707,194,0.776,0.11938571977434229,0.0018435468449971848,0.11808815200412864,0.0010223737874712271,0.016390522859220647,0.008217918540034994,0.010978457676666734,150,2017
0.015162022178675991,250,1.0,0.08314072100019773,0.005246827100210814,0.08162427737671132,0.0015377417664996854,0.0616092054838826,0.01703128032246308,0.02685234109703857,21,2017
0.01298313006345708,250,1.0,0.09301903362130179,0.004672417521730553,0.09242305588399231,0.0010560283487354022,0.053920907924116815,0.014402007705993283,0.01679188472090372,45,2017
0.011070272568369632,250,1.0,0.10784005260809831,0.002902303941031685,0.106718485714869,0.0007758558522528297,0.02752778517077681,0.008284214458034019,0.012258495764299692,90,2017
0.025059729237935834,198,0.7857142857142857,0.14322885588103196,0.0038711822218088013,0.13650807977930976,0.0013848841615827362,0.028789487983483276,0.013386040160569636,0.016214628683359027,150,2018
0.053345969369728526,252,1.0,0.13497251010963238,0.009610465519627374,0.11937003585841255,0.0021556001363863264,0.0815125869979321,0.03157173374383718,0.046973767073367104,21,2018
0.043537841732177285,252,1.0,0.13628544003926715,0.008118017261467242,0.12464665712502149,0.0015494903088044618,0.06286440999492335,0.02513100418677446,0.03577464032425844,45,2018
0.034486746866018714,245,0.9722222222222222,0.14348166090522843,0.005690886090527536,0.13770678437460152,0.001122820570673394,0.03869175850772398,0.018229903860216605,0.023283512713484177,90,2018
0.017305056264335716,212,0.8548387096774194,0.1510706421060353,0.00413866452471276,0.1470161660086175,0.0011248596906823644,0.02787671528815544,0.010786429251568032,0.013753415932516147,150,2019
0.029492404464776703,248,1.0,0.12906881734943365,0.007579184978924222,0.12328350629983684,0.0013839550055792446,0.06142287550811597,0.02705062729168351,0.03305070669173768,21,2019
0.025744360186250686,248,1.0,0.1359155131517822,0.007723437447695505,0.1304188050377754,0.0010611005380197491,0.05715149967222652,0.020698031674623668,0.02596312293374872,45,2019
0.02062080137855975,233,0.9395161290322581,0.1452260289789069,0.0045172202798315075,0.14152378889913364,0.0008920511240181617,0.03093210653580821,0.014439582867560585,0.017685101228080757,90,2019
0.06222199305102771,241,0.964,0.24403272184647654,0.006238651850442797,0.24707059270178924,0.002759658537184073,0.027968825670777152,0.022923090100388028,0.034889921562624826,150,2020
0.12826473650743092,250,1.0,0.24847405644691103,0.012611546988100575,0.22102397565699225,0.0018816133940189606,0.0593657875025,0.05051462501051668,0.08088207903249607,21,2020
0.10863272782651502,250,1.0,0.2512089045206798,0.012154544913271184,0.2311119195063956,0.0016572447465299511,0.05431967854176359,0.047211016747769986,0.0651407234732939,45,2020
0.09108933003155215,234,0.936,0.25321796767760857,0.00816481422008973,0.2410864333572421,0.0012584855812639156,0.03454296091807997,0.033695832690421694,0.05020056636724884,90,2020
0.021961293972686726,252,1.0,0.18499767287573052,0.004926401182386839,0.1766720660264434,0.001754070353778281,0.026804109719929255,0.014911840101746444,0.019707151163844347,150,2021
0.035440743721071505,252,1.0,0.14504134851800107,0.00926291796230444,0.13472728973935005,0.001248718286717021,0.06907566543099769,0.035249731934926636,0.045831254840483275,21,2021
0.02923622866278926,252,1.0,0.1578957137163534,0.008546639545718958,0.14980814804003856,0.0011257242948185808,0.055749101169756315,0.024123145688066613,0.02982314806181984,45,2021
0.02454347782078383,240,0.9523809523809523,0.172768295273506,0.006170937006658828,0.16381311822715616,0.0009147234079659033,0.036880406240610716,0.017226428855970487,0.023303121093023408,90,2021
0.022526219126797153,248,0.96875,0.23294163884492425,0.005502828361090117,0.23244086418830157,0.0034741637835910416,0.023456749811390214,0.015066501339879568,0.019391973639815163,150,2022
0.04315616799561875,256,1.0,0.228149665995365,0.010497582784545795,0.22932289545592233,0.0013133312274652836,0.04875872355775153,0.03214857975266294,0.03892636464595664,21,2022
0.03548270243662646,256,1.0,0.22982343885054274,0.008671710200439636,0.2310642383831925,0.0011668358733838147,0.03702387134184649,0.025570875229161946,0.03160886466786182,45,2022
0.02738866723163832,248,0.96875,0.23098186998155454,0.0068693983038354,0.23138310504672285,0.0013750167900450777,0.02964172476565711,0.017946515289967567,0.022401249342706108,90,2022
0.025086159439553384,246,0.984,0.16287827481818312,0.004163594972791965,0.16134343258014627,0.0018911438576936224,0.026313172957166866,0.010798035570736428,0.012323857236887635,150,2023
0.03407180143262194,250,1.0,0.14775049881470592,0.007486753538309271,0.14364410148688875,0.0005424040880413622,0.05344027998179619,0.02065059514195172,0.02533596837055758,21,2023
0.030797106223938282,250,1.0,0.14948484204204673,0.006775972410946435,0.14659601681659484,0.0005614727309601886,0.046334507138878156,0.016395940565264472,0.02059912016243403,45,2023
0.027189365081117974,250,1.0,0.15577259004243252,0.004975844461121301,0.1514752577724206,0.0006159738090725231,0.03300985200585713,0.012070921483958894,0.01490105656793382,90,2023
